Molecule ChEMBL ID,Assay ChEMBL ID,Activity Type,Value,Units,Standard Type,Standard Value,Standard Units,SMILES
CHEMBL22978,CHEMBL674025,,0.797,uM,IC50,797.0,nM,CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1
CHEMBL162142,CHEMBL674648,,0.78,nM,IC50,0.78,nM,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1
CHEMBL162142,CHEMBL621853,,6.3,nM,IC50,6.3,nM,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1
CHEMBL165508,CHEMBL674648,,1.5,nM,IC50,1.5,nM,Brc1cccc(Nc2ncnc3cnc(NCc4cccnc4)cc23)c1
CHEMBL165508,CHEMBL621853,,13.0,nM,IC50,13.0,nM,Brc1cccc(Nc2ncnc3cnc(NCc4cccnc4)cc23)c1
CHEMBL165547,CHEMBL674648,,0.56,nM,IC50,0.56,nM,CN(CC(O)CO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL165864,CHEMBL674648,,0.19,nM,IC50,0.19,nM,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL13983,CHEMBL677212,,,uM,IC50,,nM,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC1CCN(C)CC1
CHEMBL161895,CHEMBL674648,,1.3,nM,IC50,1.3,nM,Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1
CHEMBL433520,CHEMBL676233,,4.6,nM,IC50,4.6,nM,CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL433520,CHEMBL621853,,28.0,nM,IC50,28.0,nM,CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL433520,CHEMBL621852,,28.0,uM,IC50,28000.0,nM,CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL433520,CHEMBL673924,,0.0046,uM,IC50,4.6,nM,CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL176815,CHEMBL674015,,0.8,uM,IC50,800.0,nM,COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1
CHEMBL424375,CHEMBL674015,,0.3,uM,IC50,300.0,nM,COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1
CHEMBL424375,CHEMBL674012,,6.4,uM,IC50,6400.0,nM,COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1
CHEMBL13976,CHEMBL677212,,20.0,uM,IC50,20000.0,nM,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C
CHEMBL366831,CHEMBL674015,,31.0,uM,IC50,31000.0,nM,CNc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1
CHEMBL173478,CHEMBL674015,,0.6,uM,IC50,600.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CO)c1
CHEMBL173478,CHEMBL674012,,12.0,uM,IC50,12000.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CO)c1
CHEMBL355816,CHEMBL674648,,0.28,nM,IC50,0.28,nM,O=C(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL166154,CHEMBL674648,,0.19,nM,IC50,0.19,nM,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
CHEMBL163188,CHEMBL674648,,2.8,nM,IC50,2.8,nM,Cc1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1
CHEMBL163168,CHEMBL674648,,27.0,nM,IC50,27.0,nM,O=C(O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL163168,CHEMBL621853,,449.0,nM,IC50,449.0,nM,O=C(O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL275117,CHEMBL677212,,20.0,uM,IC50,20000.0,nM,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C
CHEMBL169757,CHEMBL674015,,0.5,uM,IC50,500.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1
CHEMBL169757,CHEMBL674012,,3.0,uM,IC50,3000.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1
CHEMBL162508,CHEMBL674648,,1.8,nM,IC50,1.8,nM,Cc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1
CHEMBL166358,CHEMBL674648,,1.2,nM,IC50,1.2,nM,CN(C)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL166358,CHEMBL621853,,16.0,nM,IC50,16.0,nM,CN(C)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL162981,CHEMBL674648,,1.7,nM,IC50,1.7,nM,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1
CHEMBL162981,CHEMBL621853,,9.1,nM,IC50,9.1,nM,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1
CHEMBL51853,CHEMBL674648,,0.13,nM,IC50,0.13,nM,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL51853,CHEMBL621853,,16.0,nM,IC50,16.0,nM,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL115220,CHEMBL674694,,10000.0,nM,IC50,10000.0,nM,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1
CHEMBL535,CHEMBL677212,,20.0,uM,IC50,20000.0,nM,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL162034,CHEMBL676074,,1.1,nM,IC50,1.1,nM,CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL162034,CHEMBL621853,,43.0,nM,IC50,43.0,nM,CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL162034,CHEMBL621852,,43.0,uM,IC50,43000.0,nM,CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL162034,CHEMBL673924,,0.0011,uM,IC50,1.1,nM,CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL162622,CHEMBL674648,,0.65,nM,IC50,0.65,nM,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1
CHEMBL162622,CHEMBL621853,,7.9,nM,IC50,7.9,nM,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1
CHEMBL162622,CHEMBL621852,,7.9,uM,IC50,7900.0,nM,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1
CHEMBL162622,CHEMBL673924,,0.0007,uM,IC50,0.7,nM,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1
CHEMBL333454,CHEMBL677392,,8.7,uM,IC50,8700.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O
CHEMBL333454,CHEMBL677393,,1.75,uM,IC50,1750.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O
CHEMBL333454,CHEMBL689290,,12.0,uM,IC50,12000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O
CHEMBL119923,CHEMBL677392,,14.8,uM,IC50,14800.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O
CHEMBL119923,CHEMBL677393,,16.0,uM,IC50,16000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O
CHEMBL119923,CHEMBL689290,,20.0,uM,IC50,20000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O
CHEMBL76958,CHEMBL674640,,1.0,uM,IC50,1000.0,nM,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1
CHEMBL419047,CHEMBL677392,,2.5,uM,IC50,2500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O
CHEMBL419047,CHEMBL677393,,2.5,uM,IC50,2500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O
CHEMBL419047,CHEMBL689290,,2.0,uM,IC50,2000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O
CHEMBL333553,CHEMBL677392,,6.5,uM,IC50,6500.0,nM,N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O
CHEMBL333553,CHEMBL677393,,3.2,uM,IC50,3200.0,nM,N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O
CHEMBL333553,CHEMBL689290,,50.0,uM,IC50,50000.0,nM,N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O
CHEMBL120564,CHEMBL677392,,2600.0,uM,IC50,2600000.0,nM,COc1cc(C=C(C#N)C#N)cc(C)c1O
CHEMBL120564,CHEMBL677393,,87.0,uM,IC50,87000.0,nM,COc1cc(C=C(C#N)C#N)cc(C)c1O
CHEMBL120564,CHEMBL689292,,,uM,IC50,,nM,COc1cc(C=C(C#N)C#N)cc(C)c1O
CHEMBL309075,CHEMBL674640,,5.4,uM,IC50,5400.0,nM,NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1
CHEMBL424625,CHEMBL689289,,125.0,uM,IC50,125000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCC(=O)O)c1O
CHEMBL424625,CHEMBL677393,,50.0,uM,IC50,50000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCC(=O)O)c1O
CHEMBL424625,CHEMBL689296,,,uM,IC50,,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCC(=O)O)c1O
CHEMBL74038,CHEMBL674640,,100.0,uM,IC50,100000.0,nM,CCCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(C=O)cc2)cc1
CHEMBL116547,CHEMBL677392,,0.75,uM,IC50,750.0,nM,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(CSCc2ccccc2)c1O
CHEMBL116547,CHEMBL677393,,4.5,uM,IC50,4500.0,nM,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(CSCc2ccccc2)c1O
CHEMBL116547,CHEMBL689290,,2.0,uM,IC50,2000.0,nM,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(CSCc2ccccc2)c1O
CHEMBL118205,CHEMBL677392,,12.5,uM,IC50,12500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O
CHEMBL118205,CHEMBL677393,,5.3,uM,IC50,5300.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O
CHEMBL118205,CHEMBL689290,,6.0,uM,IC50,6000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O
CHEMBL324030,CHEMBL677392,,16.3,uM,IC50,16300.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O
CHEMBL324030,CHEMBL677393,,8.8,uM,IC50,8800.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O
CHEMBL324030,CHEMBL689290,,50.0,uM,IC50,50000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O
CHEMBL119156,CHEMBL677392,,25.0,uM,IC50,25000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O
CHEMBL119156,CHEMBL677393,,3.4,uM,IC50,3400.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O
CHEMBL119156,CHEMBL689290,,16.0,uM,IC50,16000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O
CHEMBL432428,CHEMBL677392,,0.94,uM,IC50,940.0,nM,N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O
CHEMBL432428,CHEMBL677393,,0.64,uM,IC50,640.0,nM,N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O
CHEMBL432428,CHEMBL689290,,3.0,uM,IC50,3000.0,nM,N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O
CHEMBL326318,CHEMBL677392,,1.95,uM,IC50,1950.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O
CHEMBL326318,CHEMBL677393,,0.9,uM,IC50,900.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O
CHEMBL326318,CHEMBL689290,,12.5,uM,IC50,12500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O
CHEMBL477,CHEMBL673783,,195.0,uM,IC50,195000.0,nM,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
CHEMBL449093,CHEMBL674640,,0.054,uM,IC50,54.0,nM,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O
CHEMBL78280,CHEMBL674640,,4.0,uM,IC50,4000.0,nM,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C(\C)[N+](=O)[O-])cc2OC)cc1
CHEMBL122522,CHEMBL677392,,370.0,uM,IC50,370000.0,nM,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O
CHEMBL122522,CHEMBL677393,,6.7,uM,IC50,6700.0,nM,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O
CHEMBL122522,CHEMBL689290,,6.0,uM,IC50,6000.0,nM,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O
CHEMBL78224,CHEMBL674640,,8.8,uM,IC50,8800.0,nM,O=[N+]([O-])/C=C/c1ccc(O)c(O)c1
CHEMBL288812,CHEMBL674711,,17.0,%,Inhibition,17.0,%,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cc2ccncc2)cc1
CHEMBL119987,CHEMBL677392,,37.0,uM,IC50,37000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O
CHEMBL119987,CHEMBL677393,,0.71,uM,IC50,710.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O
CHEMBL119987,CHEMBL689290,,50.0,uM,IC50,50000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O
CHEMBL117055,CHEMBL689288,,100.0,uM,IC50,100000.0,nM,CCOc1ccc2nc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)sc2c1
CHEMBL117055,CHEMBL677393,,167.0,uM,IC50,167000.0,nM,CCOc1ccc2nc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)sc2c1
CHEMBL117055,CHEMBL689297,,,uM,IC50,,nM,CCOc1ccc2nc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)sc2c1
CHEMBL388978,CHEMBL677530,,0.049,uM,IC50,49.0,nM,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL326044,CHEMBL677392,,60.0,uM,IC50,60000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCCC(=O)O)c1O
CHEMBL326044,CHEMBL677393,,48.0,uM,IC50,48000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCCC(=O)O)c1O
CHEMBL326044,CHEMBL689290,,6.5,uM,IC50,6500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCCC(=O)O)c1O
CHEMBL116595,CHEMBL677392,,2.9,uM,IC50,2900.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O
CHEMBL116595,CHEMBL677393,,0.4,uM,IC50,400.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O
CHEMBL116595,CHEMBL689290,,12.5,uM,IC50,12500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O
CHEMBL118321,CHEMBL677392,,36.0,uM,IC50,36000.0,nM,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O
CHEMBL118321,CHEMBL677393,,8.0,uM,IC50,8000.0,nM,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O
CHEMBL118321,CHEMBL689290,,50.0,uM,IC50,50000.0,nM,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O
CHEMBL309016,CHEMBL674640,,7.9,uM,IC50,7900.0,nM,COc1cc(/C=C/[N+](=O)[O-])ccc1O
CHEMBL77397,CHEMBL674640,,2.5,uM,IC50,2500.0,nM,COc1cc(/C=C(\C)[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1
CHEMBL418906,CHEMBL674640,,1.4,uM,IC50,1400.0,nM,CC(C)(C)OC(=O)NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1
CHEMBL78049,CHEMBL674640,,9.4,uM,IC50,9400.0,nM,C/C(=C\c1ccc(O)c(O)c1)[N+](=O)[O-]
CHEMBL309392,CHEMBL674640,,17.0,uM,IC50,17000.0,nM,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)NCCN
CHEMBL334032,CHEMBL677392,,85.0,uM,IC50,85000.0,nM,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O
CHEMBL334032,CHEMBL677393,,23.0,uM,IC50,23000.0,nM,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O
CHEMBL334032,CHEMBL689291,,15.0,uM,IC50,15000.0,nM,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O
CHEMBL505705,CHEMBL674640,,0.6,uM,IC50,600.0,nM,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)c2ccc(S(=O)(=O)Oc3ccc(/C=C/[N+](=O)[O-])cc3)cc2)[C@@H](O)[C@H]1O
CHEMBL103055,CHEMBL674696,,100.0,uM,IC50,100000.0,nM,CCN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1
CHEMBL115519,CHEMBL677392,,4.4,uM,IC50,4400.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O
CHEMBL115519,CHEMBL677393,,83.0,uM,IC50,83000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O
CHEMBL115519,CHEMBL689290,,4.5,uM,IC50,4500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O
CHEMBL330879,CHEMBL677392,,6.6,uM,IC50,6600.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc3ccccc3c2)c1O
CHEMBL330879,CHEMBL677393,,1.7,uM,IC50,1700.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc3ccccc3c2)c1O
CHEMBL330879,CHEMBL689290,,10.0,uM,IC50,10000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc3ccccc3c2)c1O
CHEMBL76929,CHEMBL674640,,1.8,uM,IC50,1800.0,nM,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O
CHEMBL311133,CHEMBL674640,,7.0,uM,IC50,7000.0,nM,C[C@@H](NC(=O)[C@@H](C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)O
CHEMBL118109,CHEMBL677392,,18.6,uM,IC50,18600.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O
CHEMBL118109,CHEMBL677393,,19.0,uM,IC50,19000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O
CHEMBL118109,CHEMBL689290,,35.0,uM,IC50,35000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O
CHEMBL418907,CHEMBL674640,,2.8,uM,IC50,2800.0,nM,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1
CHEMBL77401,CHEMBL674640,,1.5,uM,IC50,1500.0,nM,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1
CHEMBL77100,CHEMBL674640,,4.8,uM,IC50,4800.0,nM,CCCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1
CHEMBL307481,CHEMBL674640,,10.1,uM,IC50,10100.0,nM,O=[N+]([O-])/C=C/c1ccc(O)cc1
CHEMBL78206,CHEMBL674640,,1.3,uM,IC50,1300.0,nM,CC(C)(C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1
CHEMBL453502,CHEMBL674640,,0.5,uM,IC50,500.0,nM,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1
CHEMBL309073,CHEMBL674640,,50.0,uM,IC50,50000.0,nM,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)NCCNC(=O)OC(C)(C)C
CHEMBL115895,CHEMBL677392,,5.6,uM,IC50,5600.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O
CHEMBL115895,CHEMBL677393,,22.0,uM,IC50,22000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O
CHEMBL115895,CHEMBL689290,,9.0,uM,IC50,9000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O
CHEMBL331026,CHEMBL677392,,75.0,uM,IC50,75000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O
CHEMBL331026,CHEMBL677393,,14.5,uM,IC50,14500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O
CHEMBL331026,CHEMBL689290,,35.0,uM,IC50,35000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O
CHEMBL116423,CHEMBL677392,,5.6,uM,IC50,5600.0,nM,Cc1cc(C=C(C#N)C#N)cc(O)c1O
CHEMBL116423,CHEMBL677393,,62.0,uM,IC50,62000.0,nM,Cc1cc(C=C(C#N)C#N)cc(O)c1O
CHEMBL116423,CHEMBL689291,,13.0,uM,IC50,13000.0,nM,Cc1cc(C=C(C#N)C#N)cc(O)c1O
CHEMBL326100,CHEMBL677392,,2.5,uM,IC50,2500.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O
CHEMBL326100,CHEMBL677393,,1.0,uM,IC50,1000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O
CHEMBL326100,CHEMBL689290,,10.0,uM,IC50,10000.0,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O
CHEMBL120719,CHEMBL677392,,96.0,uM,IC50,96000.0,nM,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O
CHEMBL120719,CHEMBL677393,,54.0,uM,IC50,54000.0,nM,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O
CHEMBL120719,CHEMBL689290,,50.0,uM,IC50,50000.0,nM,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O
CHEMBL14326,CHEMBL673946,,2000.0,M-1 s-1,kmax/KS,2000.0,M-1 s-1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1S
CHEMBL14326,CHEMBL673785,,1.0,uM,Kd,1000.0,nM,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1S
CHEMBL14326,CHEMBL857354,,5.0,min,T1/2,0.08333,hr,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1S
CHEMBL14326,CHEMBL673945,,2.3,s-1,kmax,2.3,s-1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1S
CHEMBL14326,CHEMBL673784,,70.0,%,Inhibition,70.0,%,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1S
CHEMBL14326,CHEMBL673786,,1.0,uM,KS,1.0,uM,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1S
CHEMBL74432,CHEMBL674640,,0.4,uM,IC50,400.0,nM,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1
CHEMBL77688,CHEMBL674640,,0.31,uM,IC50,310.0,nM,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)c(O)c1
CHEMBL312451,CHEMBL674640,,40.0,uM,IC50,40000.0,nM,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)OC(C)(C)C
CHEMBL286343,CHEMBL674020,,3.0,nM,IC50,3.0,nM,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1
CHEMBL286343,CHEMBL674019,,21.0,nM,IC50,21.0,nM,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1
CHEMBL286343,CHEMBL674021,,80.0,%,Inhibition,80.0,%,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1
CHEMBL31965,CHEMBL674020,,1.5,nM,IC50,1.5,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
CHEMBL31965,CHEMBL674019,,7.4,nM,IC50,7.4,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
CHEMBL31965,CHEMBL674021,,80.0,%,Inhibition,80.0,%,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
CHEMBL285063,CHEMBL674020,,0.7,nM,IC50,0.7,nM,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
